index,input_url,extracted_domain,failure_reason,message,resolved_ip
364,www.euclidesmacedo.com.br/~mpolvora/accounts.department.online.team/webscr.php,euclidesmacedo.com.br,NONE,URL exists - DNS resolved successfully,192.185.213.164
365,www.gustavodienstmann.com/~mpolvora/accounts.department.online.team/webscr.php,gustavodienstmann.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
366,www.freedown.net.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,freedown.net.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
367,www.apocalyptic.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,apocalyptic.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
368,www.chinavendemais.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,chinavendemais.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
369,www.agelsaudeimagem.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,agelsaudeimagem.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
370,www.vefmockups.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,vefmockups.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
371,www.dcelular.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,dcelular.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
372,t.mllwebsites.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,t.mllwebsites.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
373,www.gab10.tk/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,gab10.tk,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
374,www.santoamarofm.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,santoamarofm.com.br,NONE,URL exists - DNS resolved successfully,157.254.54.82
375,www.racingexperiences.com.br/~mpolvora/accounts.department.online.team/webscr.php,racingexperiences.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
376,www.felipegalganni.com.br/~mpolvora/accounts.department.online.team/webscr.php,felipegalganni.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
377,www.martinsconsertoderodas.com.br/~mpolvora/accounts.department.online.team/webscr.php,martinsconsertoderodas.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
378,www.zigy.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,zigy.com.br,NONE,URL exists - DNS resolved successfully,107.150.167.184
379,www.telvix.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,telvix.com,NONE,URL exists - DNS resolved successfully,13.56.33.8
380,www.levisdias.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,levisdias.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
381,www.ricardoconti.art.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,ricardoconti.art.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
382,www.etecedsongalvao.com.br/~mpolvora/accounts.department.online.team/webscr.php,etecedsongalvao.com.br,NONE,URL exists - DNS resolved successfully,192.185.213.47
383,www.erosboutiquesexshop.com.br/~mpolvora/accounts.department.online.team/webscr.php,erosboutiquesexshop.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
384,www.apuiagora.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,apuiagora.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
385,www.gepsocial.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,gepsocial.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
386,www.clickmanaus.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,clickmanaus.com.br,NONE,URL exists - DNS resolved successfully,151.106.100.188
387,mail.impacto.org.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,mail.impacto.org.br,NONE,URL exists - DNS resolved successfully,169.197.87.178
388,www.hero7.net/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,hero7.net,NONE,URL exists - DNS resolved successfully,140.99.164.123
389,animabook.grupormhx.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,animabook.grupormhx.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
390,www.wtondossantos.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,wtondossantos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
391,www.skymaster.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,skymaster.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
392,jbfeirao.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,jbfeirao.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
393,www.n3web.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,n3web.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
394,www.sonhoemagiafestas.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,sonhoemagiafestas.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
395,www.tibanapolis.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,tibanapolis.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
396,www.casasmorro.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,casasmorro.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
397,www.cursoonlive.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,cursoonlive.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
398,www.coccobello.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,coccobello.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
399,www.locapisos.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,locapisos.com.br,NONE,URL exists - DNS resolved successfully,162.241.203.111
400,www.djalangreat.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,djalangreat.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
401,www.atelieart.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,atelieart.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
402,www.aquarius.org.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,aquarius.org.br,NONE,URL exists - DNS resolved successfully,64.23.177.12
403,www.corretoratotal.com.br/~mpolvora/accounts.department.online.team/webscr.php,corretoratotal.com.br,NONE,URL exists - DNS resolved successfully,104.21.53.239
404,imensosul.pt/~mpolvora/accounts.department.online.team/webscr.php,imensosul.pt,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
405,www.dpaulamegahair.com.br/~mpolvora/accounts.department.online.team/webscr.php,dpaulamegahair.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
406,centralmidia.org/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,centralmidia.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
407,www.engdocarmo.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,engdocarmo.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
408,stroim31.ru/downloads/accont.aol/aolaccountupdate/w8ejdd-wdjdw7shd-waolsje7w2642/ov98Y2Vl3obF41i43.html,stroim31.ru,NONE,URL exists - DNS resolved successfully,45.55.172.114
409,www.rafaelsh.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,rafaelsh.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
410,www.onlinerio.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,onlinerio.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
411,www.layoutscss.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,layoutscss.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
412,www.metroquadrado.eng.br/~mpolvora/accounts.department.online.team/webscr.php,metroquadrado.eng.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
413,www.animabook.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,animabook.com.br,NONE,URL exists - DNS resolved successfully,15.197.148.33
414,www.hospedemais.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,hospedemais.com.br,NONE,URL exists - DNS resolved successfully,191.252.83.216
415,www.mllopes.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,mllopes.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
416,www.agenciapequigo.com.br/~mpolvora/accounts.department.online.team/webscr.php,agenciapequigo.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
417,aftbnews.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,aftbnews.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
418,avitoria.com.br/~mpolvora/accounts.department.online.team/webscr.php,avitoria.com.br,NONE,URL exists - DNS resolved successfully,46.202.145.68
419,stroim31.ru/downloads/accont.aol/aolaccountupdate/w8ejdd-wdjdw7shd-waolsje7w2642/,stroim31.ru,NONE,URL exists - DNS resolved successfully,45.55.172.114
420,www.renanfilho.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,renanfilho.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
421,www.compag.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,compag.com.br,NONE,URL exists - DNS resolved successfully,88.222.243.122
422,www.portodemoz.pa.gov.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,portodemoz.pa.gov.br,NONE,URL exists - DNS resolved successfully,162.214.79.154
423,quaquaraquaqua.fuscazul.com.br/~mpolvora/accounts.department.online.team/webscr.php,quaquaraquaqua.fuscazul.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
424,ninja.servidorturbo.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,ninja.servidorturbo.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
425,www.wirtualinformatica.com.br/~mpolvora/accounts.department.online.team/webscr.php,wirtualinformatica.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
426,www.smfestaseeventos.com.br/~mpolvora/accounts.department.online.team/webscr.php,smfestaseeventos.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
427,www.ahinfo.net.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,ahinfo.net.br,NONE,URL exists - DNS resolved successfully,162.241.2.147
428,www.tededico.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,tededico.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
429,www.santacasavalenca.org/~mpolvora/accounts.department.online.team/webscr.php,santacasavalenca.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
430,www.josilsonlobo.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,josilsonlobo.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
431,lucidata.com.br/~mpolvora/accounts.department.online.team/webscr.php,lucidata.com.br,NONE,URL exists - DNS resolved successfully,104.21.14.194
432,www.icaraiautocenter.com.br/~mpolvora/accounts.department.online.team/webscr.php,icaraiautocenter.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
433,www.alenavarrofotografia.com/~mpolvora/accounts.department.online.team/webscr.php,alenavarrofotografia.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
434,www.atelierweb.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,atelierweb.com.br,NONE,URL exists - DNS resolved successfully,93.127.173.27
435,www.casarao1905.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,casarao1905.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
436,mail.alaic.net/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,mail.alaic.net,NONE,URL exists - DNS resolved successfully,64.90.62.162
437,www.f2pshard.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,f2pshard.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
438,www.complementonominal.com.br/~mpolvora/accounts.department.online.team/webscr.php,complementonominal.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
439,www.bqinformatica.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bqinformatica.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
440,www.janeyfashion.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,janeyfashion.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
441,www.esmeroagel.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,esmeroagel.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
442,www.laeldesign.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,laeldesign.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
443,www.3rconsultoria.com.br/~mpolvora/accounts.department.online.team/webscr.php,3rconsultoria.com.br,NONE,URL exists - DNS resolved successfully,177.16.6.34
444,www.liasiqueira.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,liasiqueira.com.br,NONE,URL exists - DNS resolved successfully,168.0.134.69
445,www.novatransduque.com.br/~mpolvora/accounts.department.online.team/webscr.php,novatransduque.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
446,www.advocaciatrabalhista-ata.com.br/~mpolvora/accounts.department.online.team/webscr.php,advocaciatrabalhista-ata.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
447,www.serjet.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,serjet.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
448,www.institutodoceara.org.br/~mpolvora/accounts.department.online.team/webscr.php,institutodoceara.org.br,NONE,URL exists - DNS resolved successfully,172.67.164.64
449,www.paintballmaceioalagoas.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,paintballmaceioalagoas.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
450,cacaosboutique.com/service/updating/Limit7/,cacaosboutique.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
451,www.mega-strana.com/tmp/ro/set/Paypal_Virefication/,mega-strana.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
452,the-free.hut4.ru/steam_gift/index.html,the-free.hut4.ru,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
453,www.mega-strana.com/tmp/ro/set/Paypal_Virefication/4f3aa5268ae0a13c38e50ee644959bdf/,mega-strana.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
454,cgh.iuadsh.com:2012/attwin.dat,cgh.iuadsh.com:2012,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
455,tunganhpc.vn/libraries/simplepie/updat/login_index.htm,tunganhpc.vn,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
456,login.paypal-com.us.6232g3b928644c0n68z454dxi2or71ix6v2ye5wyotflqgttoedpzsqcgifu.medicinachina.com.ve/index.php,login.paypal-com.us.6232g3b928644c0n68z454dxi2or71ix6v2ye5wyotflqgttoedpzsqcgifu.medicinachina.com.ve,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
457,infinitysystemsconsult.com/www.paypal.com.fr.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80e263663d3faed55a50d34b4bf50870803/paypal/1c4bb5b74d36de78888ecd16db4e5bd3,infinitysystemsconsult.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
458,www.ipafootcare.org/hayhay.html,ipafootcare.org,NONE,URL exists - DNS resolved successfully,216.239.38.21
459,steamcommunity.free.absolutewealthsystem.com/,steamcommunity.free.absolutewealthsystem.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
460,bangouk.tophost.ws/boing/bering-solding-marcuzer-marachaner-rynair-gravey/bolding-talouze-frank-herev-marcusze-draeft-dolsljb-bing/cmd=_login-rundispatch5885d80a13c0db1f8e263663d3faee8d61ec37c409b56235bed2ddf64505aee9.html,bangouk.tophost.ws,NONE,URL exists - DNS resolved successfully,64.70.19.203
461,solonegocios.com.do/templates/beez/secure_Aktualisieren.php,solonegocios.com.do,NONE,URL exists - DNS resolved successfully,162.144.23.68
462,www.pazardjik.bg/language/,pazardjik.bg,NONE,URL exists - DNS resolved successfully,195.191.148.97
463,societyofdot.com/wp-admin/s.hongleongconnect.my/servicerequest.htm,societyofdot.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
464,kreckerr.net/wp-uploads/reports/uploads/review/secured/,kreckerr.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
465,www.yahhoomaill-de-activation-upgrade.sont-ici.org/,yahhoomaill-de-activation-upgrade.sont-ici.org,NONE,URL exists - DNS resolved successfully,85.14.138.114
466,fsj39jsk.000a.biz/sese.htm,fsj39jsk.000a.biz,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
467,ecoleprivee-chateauneuf.fr/wp-content/plugins/InlandRevenue-TaxRefund/nz.refundportal.htm,ecoleprivee-chateauneuf.fr,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
468,commerce.ca/includes/emailupdate/updateemail.php,commerce.ca,NONE,URL exists - DNS resolved successfully,52.40.42.113
469,www.ganhe5.com.br/br/,ganhe5.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
470,www.ganhe5.com.br/br/como-participar/concluido.htm,ganhe5.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
471,www.treasury.gov.kh/images/stories/Update-Your-Info-All-the-times/cmd=_login-rundispatch5885d80a13c0db1f8e263663d3faee8d61ec37c409b56235bed2ddf64505aehtml,treasury.gov.kh,NONE,URL exists - DNS resolved successfully,172.67.160.36
472,www.downloadfunny.info/files/,downloadfunny.info,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
473,www.pichincha.cdnopk.org/web/index.php,pichincha.cdnopk.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
474,edu.ufagorodok.ru/www.bradesco.com.br/,edu.ufagorodok.ru,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
475,promocaovantagensdepremios.com/,promocaovantagensdepremios.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
476,tamfidelidade.ca/seguranca/cadastro.php,tamfidelidade.ca,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
477,e-store.toomusik.fr/msipaypal.com/paypal.us/paypal-login/index.htm,e-store.toomusik.fr,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
478,www.bikerboyzsg.org/aaa/BtoChannelDriver.ssobto.htm,bikerboyzsg.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
479,roshanwatan.org/login_verify2.htm,roshanwatan.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
480,cianciana.datacomsrl.it/abnamro.nl.html,cianciana.datacomsrl.it,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
481,vinacas.com.vn/images/admin/657434789876543567887654567/987656787654345678765456/icscardslogins98765436/master.htm,vinacas.com.vn,NONE,URL exists - DNS resolved successfully,103.77.162.40
482,www.alcq.com.au/wp-includes/personal,alcq.com.au,NONE,URL exists - DNS resolved successfully,203.28.49.137
483,fswdsccgiview8008544.krovatka.su/UK_Commercial_Trucks&hash=item2a1d4eaf72&PHPSESSID=e6cbfb59301d9f9ed0212a4d9b9498f5.html,fswdsccgiview8008544.krovatka.su,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
484,vinacas.com.vn/uploads/yui_3_2_0_18_1333088849166110/1333088849166221/dSDFSAGASDASDASFASGASFASAS=ID/paypal/Greenday_2013/index.php,vinacas.com.vn,NONE,URL exists - DNS resolved successfully,103.77.162.40
485,myshopandshare.com/administrator/snsbank/mijnsns/secure/,myshopandshare.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
486,www.logexpor.com.ar/abnamro.nl.html,logexpor.com.ar,NONE,URL exists - DNS resolved successfully,200.58.111.20
487,www.ya-ching.tw/abn.amro.html,ya-ching.tw,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
488,procclaim.com/abnamro.nl.html,procclaim.com,NONE,URL exists - DNS resolved successfully,54.243.117.197
489,www.argustercume.com/abnamro.nl.html,argustercume.com,NONE,URL exists - DNS resolved successfully,212.58.20.137
490,elephant.neostrada.pl/abn.amro.html,elephant.neostrada.pl,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
491,morska.com/abnamro.nl.html,morska.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
492,addax.dothome.co.kr/abnamro.nl.html,addax.dothome.co.kr,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
493,i-kontekst.dk/wp-content/themes/the_cotton_v1.1.1/lib/utils/cache/,i-kontekst.dk,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
494,paypal.com-sg-webscer.login-update.runpathc58m8545fg313e60v6fc445wgw45erup15fp587c7g9gg.net/paypal/,paypal.com-sg-webscer.login-update.runpathc58m8545fg313e60v6fc445wgw45erup15fp587c7g9gg.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
495,e-2dj6wjloskczkeo.stats.esomniture.com/b/ss/...,e-2dj6wjloskczkeo.stats.esomniture.com,NONE,URL exists - DNS resolved successfully,205.216.15.73
496,www.inoesis.com/inoesis.com/wp-content/themes/.server/.Allert/PayPal/Limit102/,inoesis.com,NONE,URL exists - DNS resolved successfully,172.67.181.83
497,www.inoesis.com/inoesis.com/wp-content/themes/.server/.Allert/PayPal/Limit101/,inoesis.com,NONE,URL exists - DNS resolved successfully,172.67.181.83
498,www.henkdeinumboomkwekerij.nl/language/nl-NL/central.php?andre-1978@bol.com.br,henkdeinumboomkwekerij.nl,NONE,URL exists - DNS resolved successfully,3.122.183.118
499,osabd.org/bangla/Paypal_Virefication/3fe2e13f3916142a174e8e187e6313fd/,osabd.org,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
500,bitly.com/MT6lq6,bitly.com,NONE,URL exists - DNS resolved successfully,67.199.248.15
501,dgfdzsdf.ias3.com/index.html,dgfdzsdf.ias3.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
502,goo.gl/Qt7dd,goo.gl,NONE,URL exists - DNS resolved successfully,142.251.222.142
503,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934u2zr5xvk7cs9sessions&jseuropfindreupdat&&serv/metacc=deload-81037523/websrc.php?session.start,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
